,text,likes,timestamp
2352,"बुर्का झोला पार्टी सहित अन्य पसमांदा जिहादी पार्टयों ने मैती हिन्दू के बारे में कुछ नहीं किया, 

मात्र एक ही पार्टी हे जिसने खुले मंच से उनका समर्थन किया..

धन्यवाद्  @AnkurSharma_Adv  जी ..

#ManipurViolence 
#MeitiHindu",75,08-07-2023
2353,"மணிப்பூரில் தற்போது நிலவும் நிலைமைக்கு பிரதமர் மோடி தலைமையிலான அரசே பொறுப்பு: கேரள பிரேமசந்திரன் எம்.பி
#ManipurViolence #PMModi #DinakaranNews  dinakaran.com/manipur_pmmodi…",2,08-08-2023
2354,"@majoramitbansal reveal the truth on how #Meitei_Militants operate in Manipur. The Qs as to why #ManipurViolence continue for so long & what has gone wrong is  succinctly explained here.
No effort by the State Govt to retrieve those weapons & Ammo. In fact, more lootings allowed!",436,08-08-2023
2355,"Youth Congress stages protest against govt
absoluteindianews.com/main-s…
@IYC @BJP4India #ManipurViolence @srinivasiyc @narendramodi @NBirenSingh #news",46,08-08-2023
2356,"अब होगी..
    

मणिपुर में 160 लोगों की मौत हो चुकी है। 

इस दौरान 'पीड़ा से भरे' PM मोदी की कुछ तस्वीरें-

#ManipurViolence 
#ManipurBurning",34,08-07-2023
2357,#SaveMeitei #SaveManipur from #drugcartels #ManipurViolence,0,08-08-2023
2358,"One community seems desperate to drag Muslim community in #ManipurViolence
Police commandos forcibly occupied a masjid in Kwakta & used it as a base to draw fire so that later on they can tarnish & blame the KukiZo for any damage.

@ashoswai @dhruv_rathee",89,08-08-2023
2359,"Watch...
Language of BJP's Cabinet Minister !
Qualified to be a #BJP's future PM candidate

Can you imagine? some time ago TMC MP @derekobrienmp was #Suspended for indiscipline after seeking a discussion on #ManipurViolence

#NoConfidenceMotion
#LokSabha #भारत_छोड़ो_आंदोलन",40,08-08-2023
2360,"‘Gunned down in sleep’, ‘hit by mortar’:Families recount their loved ones killed in past 48 hrs in the ongoing #War in sensitive border-state of #Manipur #ManipurViolence  ⁦@PMOIndia⁩ ⁦@DefenceMinIndia⁩ ⁦@India_NHRC⁩ ⁦@KirenRijiju⁩ newslaundry.com/2023/08/05/g…",25,08-06-2023
2361,"मणिपुर हिंसा : महिलाओं के साथ अभद्रता करने वालों को गोली मार देनी चाहिए

@yadavakhilesh @dgpup @UPGovt  @myogiadityanath @AmitShah  @narendramodi  @oprajbhar  @arvindrajbhar07 @SBSP4INDIA

#manipurcase #manipurviolence #news #dailynews #latestupdates #women #RNI #exclusive",0,08-08-2023
2362,"Presence of international media at CCPUR on 29th April??? 

#SaveMeitei #ManipurBurning #ManipurViolence",177,08-08-2023
2363,"Listen what Arundhati Roy says about OUR Beloved 'NEW INDIA' where r@pe & murd€r is 'Justifi€d' and even APPR0VED !!

#Manipur #NuhVoilence
#Hathras #NoConfidenceMotion
#ManipurViolence

Video credit: @mathrubhuminews
@irfaniyat @SamKhan999",27,08-08-2023
2364,"असम राइफल्स के खिलाफ FIR दर्ज, मणिपुर पुलिस ने दर्ज कराई FIR

#Assam #FIR #ManipurViolence",1,08-08-2023
2365,Manufactured violence it is! When internet access was shut down in whole of Manipur how did #kukiseparatists  manage to inform these media houses?#ManipurViolence  #savemeiteis #saveManipursaveIndia #support_meitei_Manipur,1,08-08-2023
2366,Their innocent people were brainwashed by their militants and blaming meiteis for everything!! And those international media must have received a huge amount that meiteis cannot pay. #savemeitei #savemanipur #ManipurViolence #ManipurHorror,0,08-08-2023
2367,"Shocking evidence of #ManipurViolence preplanned even before 3rd May Incident !! #ManipurViolence 
#narco-terrorism 
#Hindutva
@UNHumanRight
@UNODC
@PIBHomeAffairs
@PTI_News
@BBCWorld
 @CNN
@PMOIndia
 @VLDMIRADITYNATH
@ANI
@INCIndia
@IndiaAboriginal",0,08-07-2023
2368,"#ManipurViolence at different levels
The new corrupted war strategy from the #Meitei is being exposed by Maktoob Media

The Manipur Police Commandos were seen misusing the Mosque in Kwakta as a bunker in the midst of cross-firing. The locals are not happy and say it’s…",221,08-08-2023
2369,"The opposition is taking political benefits from the Manipur incident. Why did the I.N.D.I.A alliance not send a delegation to the state on 4 May? Naveent Rana asks scathing questions from the opposition in Lok Sabha.

#Opposition #INDIA #ManipurViolence #ManipurIncident 

WATCH…",110,08-08-2023
2370,"""Failing Manipur is equivalent to failing country. If Manipur is burning then India is burning....."" Congress MP Gaurav Gogoi comes down heavily on the Modi government over #ManipurViolence; Gogoi also throws a series of questions on PM Modi in the house, why PM never visited…",5,08-08-2023
2371,#SaveMeitei #SaveManipur #DebunkingKukiLies #NoToFakePropaganda #ManipurViolence,1,08-08-2023
2372,"INDIA bloc moves no-confidence motion against Centre, aims to break Modi’s silence on Manipur 
#INDIA #ManipurViolence #NoConfidenceMotion

newsmeter.in/top-stories/ind…",0,08-08-2023
2373,#savemeiteis #savemanipur #ManipurViolence #ManipurHorror #KukiMillitants #kukiterrorist @PMOIndia @PrinceArihan,0,08-08-2023
2374,"Prime Minister Modi has the responsibility of whole country, why is he not going anywhere?
#ManipurViolence #RajasthanNews #Mewatviolence",0,08-08-2023
2375,"Manipur: मणिपुर पुलिस ने असम राइफल्स पर की एफआईआर; तलाशी अभियान में बाधा डालने का आरोप; सेना ने कही यह बात

#ManipurPolice #AssamRifles #ManipurViolence

amarujala.com/india-news/man…",17,08-08-2023
2376,The continuing violence in #Manipur brought farmers together from 20 different districts in Punjab on Sunday to protest the failure of the government to control the violence. It was led by women. #ManipurViolence #KukiMeiteiPeace,3,08-08-2023
2377,"#ManipurViolence: State Police file an FIR against Assam Rifles on charges on stopping them from doing their law-bound duty. News18's @KamalikaSengupt with details 

@AnushaSoni23 | #Viewpoint #Manipur",2,08-08-2023
2378,"The zombies of Churachandpur dreaming about Kukiland after having their daily dose of poppy.

#Manipur #ManipurViolence #ManipurCrisis #ManipurVoilence #ManipurBurning #SaveMeiteis #Save_Meitei_Save_Manipur",95,08-06-2023
2379,"#ManipurViolence | The Dalit and Christian communities in #Punjab will observe a sate-wide bandh to protest atrocities against women in #Manipur amid the ethnic violence.

news9live.com/india/punjab-s…",0,08-08-2023
2380,"Those who talk of one India have made two Manipurs 
: @GauravGogoiAsm Congress MP
in Parliament, which is a direct attack to Modi - Shah.

#NoConfidenceMotion #ManipurViolence",303,08-08-2023
2381,"#ManipurViolence | The continuing violence in Manipur brought together farmers from across 20 districts in Punjab on Sunday, August 6, to stage a protest against the alleged failure of the government in controlling the violence. 

@journoviv writes:
thewire.in/rights/punjab-far…",116,08-08-2023
2382,"Those who talk of one India have made two Manipurs 
: @GauravGogoiAsm Congress MP
in Parliament, which is a direct attack to Modi - Shah.

#NoConfidenceMotion #ManipurViolence",304,08-08-2023
2383,"मेरा घर पूरा हिंदुस्तान है - Rahul Gandhi

piped.video/Ip0XcZIDvU8

#RahulGandhi #Congress #noconfidencemotion #ParliamentSession #MonsoonSession2023 #LokSabha #SharadPawar #uddhavthackeray #AdityaThackeray #ekanthshinde #devendrafadnavis #monsoonsession #Manipur #Manipurviolence…",0,08-08-2023
2384,"American Bees Founders #NFT | $USBf_

Available On BSC:
app.kredeum.com/#/bsc/0x4f9C…

And On FTM:
app.kredeum.com/#/fantom/0xe…

_
On YT:
piped.video/Jqqf-taVDP4
_
#Ashes #BarbieMovie #ManipurViolence #rosiejones #WhatisProjectK #Barbie #ProjectKGlimpse #SpiderMan2PS5 #Oppenheimer #मणिपुर",89,21-07-2023
2385,"#NoConfidenceMotion debate and #NewsClickScandal are the top focus on #ThisIsExclusive with @shawansen now #LIVE, on-air, & online.

Tune in here- piped.video/watch?v=FMFqKCpy… only to WATCH your favourite show

#LutyensCashForNewsScam #Congress #BJP #ManipurViolence #Manipur…",12,08-08-2023
2386,"The current situation of Manipur Violence.

#Manipur #ManipurViolence #ManipurVideo #ManipurCrisis #ManipurBurning #Kuki #Meitei #SaveManipur",247,30-07-2023
2387,I am appalled by the horrific violence in Manipur. The perpetrators must be brought to justice and the victims must be given all the support they need. #ManipurViolence  #justiceformanipur,1,08-08-2023
2388,Arsons in Imphal are seen in abandoned Kuki residence in Langol area. Miscreants r still running free with impunity in Imphal wit d blessings of @NBirenSingh. Wer is d Law n Biren?President rule is a must @adgpi @Spearcorps @AmitShah @narendramodi #ManipurViolence #MeiteiRapists,251,08-06-2023
2389,#Manipur #SupremeCourt #ManipurViralVideo #ManipurViolence,4876,08-01-2023
2390,"Retired Lt Gen Sukhdeep Sangwan, Former DG, AR on the propaganda that AR is siding with the SoO groups:

“You know what kind of weapons they have in the SoO camps? Bolt action rifles, rusted weapons, very few semi-automatics.""

Link: piped.video/YK05Pm89XvI
 
#ManipurViolence",335,08-08-2023
2391,"The Supreme Court on Monday, August 7, constituted an all-women judicial committee to examine the ongoing probes by the CBI and the state police into incidents of violence in Manipur.

#ManipurViolence 
thewire.in/law/manipur-viole…",43,08-08-2023
2392,"#NoConfidenceMotion விவாதத்தில் ஒரு சிறந்த உரையில், காங்கிரஸ் எம்பி கௌரவ் கோகோய் #ManipurViolence பற்றி மட்டும் பேசவில்லை, அவர் பிரச்சினைகளையும் முன்னிலைப்படுத்தினார்.
 மல்யுத்த வீரர்கள் போராட்டம்,
 டெல்லி கலவரம்,#Adani ஊழல், கோவிட் தவறான நிர்வாகம் பற்றி மிகவும் சிறப்பாக பேசினார்",164,08-08-2023
2393,#Government of #Manipur orders Central Reserve Police Force (#CRPF) to replace #AssamRifles along the #Bishnupur to Kangvai Road stretch with immediate effect. #ManipurViolence,2,08-08-2023
2394,"""बुलडोजर मणिपुर क्यों नहीं जा रहा है""

◆ सपा अध्यक्ष @yadavakhilesh का बयान

#UttarPradesh | #ManipurViolence",3558,08-07-2023
2395,"#TELANGANA Mein Koie Bulldozer Nahi Chalte, Na Ghar Jalte Hain..
@asadowaisi

#ManipurViolence #Haryanaviolence #NuhVoilence",397,08-08-2023
2396,"மோடி மீது நாட்டு மக்கள் நம்பிக்கை இழந்துள்ளனர் | நாடாளுமன்றத்தில் திருமா அனல் பறக்கும் பேச்சு | #thirumavalavan | #LokSabha | #modi | #manipurincident | #ManipurViolence | #vck | #VelichamTV
@thirumaofficial @narendramodi @annamalai_k @BJPindia__",111,08-08-2023
2397,"தீயோர் பிடியில் தேசம்!

#JusticeForManipurVictims #ManipurViolence #manipurwomen 
#BJPFailsIndia",1861,20-07-2023
2398,"#BreakingNews: Kuki People's Alliance (KPA), a crucial NDA partner, withdraws support from Manipur government led by CM N. Biren Singh. 

#ManipurViolence  #ManipurPolitics #KPAWithdrawsSupport

indiatodayne.in/manipur/stor…",174,08-06-2023
2399,"15th July, M. Lucy Maring (age 57), a Naga woman, was brutally killed by the Arambai Tenggol in 
Sawombung area of Imphal East. Lucy was handed over to the Meitei militants by the #MeiraPaibis
#ManipurViolence #Manipur
#SeparateAministration #India
#SeparateStateOnlySolution",72,08-07-2023
2400,"#ManipurViolence at different levels
The new corrupted war strategy from the #Meitei is being exposed by Maktoob Media

The Manipur Police Commandos were seen misusing the Mosque in Kwakta as a bunker in the midst of cross-firing. The locals are not happy and say it’s…",224,08-08-2023
2401,"Committee of three former women HC judges will be looking at things apart from investigation, #SupremeCourt on ethnic #Manipurviolence. #highcourt #Manipur #legalnews 
  : buff.ly/3DNGHmX",0,08-08-2023
2402,"हमारी बर्बादियों पर न मुस्कुराओ चमन वालो,
गुजरनी एक दिन सिर से तुम्हारे भी क़यामत है।
#ManipurViolence #Manipur #violenceinindia #muslimawaz",2,08-08-2023
2403,"More than 50 casualities on Chin-Kuki terrorists side confirmed.

As per the report, the Chin-Kuki suffered heavy casualties upto 25 deads & 30 injuries in gunfight following the massacred of 3 Meitei villagers at Kwakta on 5th August.

#Manipur #SaveMeiteis #ManipurViolence",31,08-07-2023
2404,"#MeiteiTerroristOrganisationsNumberingSix‼️

Defense and Strategic Analyst Major Amit Bansal @majoramitbansal succinctly explained: 

—Why #ManipurViolence continue for so long❓
—What has gone wrong is succinctly explained❓
—Why No effort by state govt to retrieve those weapons…",90,08-08-2023
2405,"மணிப்பூரில் தற்போது நிலவும் நிலைமைக்கு பிரதமர் மோடி தலைமையிலான அரசே பொறுப்பு: கேரள பிரேமசந்திரன் எம்.பி
#ManipurViolence #PMModi #PremachandranMP #DinakaranNews",12,08-08-2023
2406,"Presence of international media at CCPUR on 29th April??? 

#SaveMeitei #ManipurBurning #ManipurViolence",178,08-08-2023
2407,"मणिपुर की शर्मनाक घटना के बाद क्या राज्य के मुख्यमंत्री को एक पल के लिए भी कुर्सी पर बैठने का हक़ है? 

#ManipurViolence",0,21-07-2023
2408,"Due to the price of #Ngari is skyrocket right now in Ccpur, my kangvai brother got caught while stealing Ngari in Kwakta, Manipur.
(Source - @afridahussai)

1 Like = 1 Ngari. 

#Manipur #ManipurViolence #SaveMeitei #ManipurCrisis #ManipurHorror",81,08-07-2023
2409,"#ManipurViolence: Khuraijam Athouba claims @official_dgar had an unofficial ceasefire agreement with #Kuki militants without informing the state government?

So, we are told that the SoO started from 2008, but it was actually from 2005 but without prior approval from the…",69,08-07-2023
2410,"Is it's called democratic institute ?? Only #ManipurViolence told & speaker suspended MP @derekobrienmp .
Think -
@nytimes @BBCHindi @cnni @Telegraph @UN @antonioguterres @POTUS @VP @VP45 @IsraeliPM @10DowningStreet @puti",0,08-08-2023
2411,"கவுரவ் கோகாய் கேள்வி

#Congress | #ManipurViolence | #Modi | #gauravgogai | #Malaimurasu |",18,08-08-2023
2412,"Shame on us as a NATION.. 
Shame On These Leaders 

#Manipur #ManipurViolence #BJPFailsIndia #Meitei #Kuki_Zo #नरेंद्र_मोदी_इस्तीफा_दो",3549,20-07-2023
2413,"#BreakingNow: कल से बीजेपी का क्विट इंडिया अभियान, भ्रष्टाचार भारत छोड़ो अभियान चलाएगी बीजेपी

#NoConfidenceMotion #LokSabha #ManipurViolence #PMModi #ParliamentMonsoonSession",632,08-08-2023
2414,"Vasavi kiro from Jharkhand who came to protest in Delhi.
Thank you Ma'am for standing for Truth.
@aajtak
@AHindunews
@VHPDigital
@Aarya369_
@ashokkmrsingh
@ambedkariteIND
#ManipurViolence 
#manipurterrotist",223,08-07-2023
2415,"In a public meeting held on Sunday at residence of the Councilor Ward number 8, Chesam Md. Abdul Karim Abo in aftermath of 3 Meitei and 2 Kuki-Zo killed on August 5 flare-up in  area, adjoining Churachandpur, he appealed both Meeteis and Kuki-Zo to end violence. #ManipurViolence",0,08-08-2023
2416,"NCP leader Supriya Sule hit out at the BJP in Lok Sabha over the crimes against women in Manipur, saying that CM N Biren Singh must resign. Watch!

#SupriyaSule #NCP #BJP #NBirenSingh #Manipur #ManipurViolence",6,08-08-2023
2417,Punjab farmers take the lead in denouncing #ManipurViolence. Hats off.,1051,08-07-2023
2418,"Wow!! Something is happening after Kwakta Incident.

#SaveMeitei  #ManipurViolence #ManipurBurning",40,08-08-2023
2419,"दंगा, हत्या और बलात्कार के 10 हजार मामले आए हैं, मणिपुर सीएम को तत्काल इस्तीफा देना चाहिए: सुप्रिया सुले
 
#ManipurViolence | @supriya_sule | #ManipurBurning | #ManipurIssue | 
humsamvet.com/national/there…",1,08-08-2023
2420,"The question as to why #ManipurViolence continue for so long and what has gone wrong is  succinctly explained here by @majoramitbansal
No effort by state govt to retrieve those weapons & ammo. In fact, more lootings allowed!

@ashoswai @rwac48 @ravishndtv
nitter.net/Rosy2333304761/s…",130,08-08-2023
2421,"#TELANGANA Mein Koie Bulldozer Nahi Chalte, Na Ghar Jalte Hain..
@asadowaisi

#ManipurViolence #Haryanaviolence #NuhVoilence",399,08-08-2023
2422,"When  Hate consumes the agressers aka N. BIREN SINGH and the govt.
#meiteimuslim mosque turned into a Bunker by #meitei State Forces #commandos .

Where is sanity??!!!!

#ManipurViolence
#savekukisfrommeiteis 

@PMOIndia 
@AmitShah
@paolienlal 
@RahulGandhi
@INCIndia 
@aajtak…",78,08-08-2023
2423,"Swine got Fried 

#ManipurViolence 
#PrayForManipur
#SaveManipur
#SaveMeitei",62,08-08-2023
2424,"Manipur Police File FIR Against Assam Rifles for ‘Obstructing Search Operations', Army Says Unit Keeping Buffer Zone Sanctity 
#ManipurViolence #Manipur #AssamRifles 
latestly.com/agency-news/ind…",0,08-08-2023
2425,"आज हमें कौरव से नहीं सत्ता में बैठे चोरों से लड़ना है : @LambaAlka  
@INCIndia @RahulGandhi @kharge @IYC @srinivasiyc @Pawankhera @soumakpalit1 @Allavaru @Vkpandey_ #IYCSansadGherao #ManipurViolence #RahulGandhiHopeOfIndia",1,08-08-2023
2426,"Those who talk of one India have made two Manipurs 
: @GauravGogoiAsm Congress MP
in Parliament, which is a direct attack to Modi - Shah.

#NoConfidenceMotion #ManipurViolence",305,08-08-2023
2427,"Manipur Violence!! How it all started !!!

#ManipurViolence",2,08-07-2023
2428,"@majoramitbansal reveal the truth on how #Meitei_Militants operate in Manipur. The Qs as to why #ManipurViolence continue for so long & what has gone wrong is  succinctly explained here.
No effort by the State Govt to retrieve those weapons & Ammo. In fact, more lootings allowed!",437,08-08-2023
2429,"मेरा घर पूरा हिंदुस्तान है  – जननायक राहुल गांधी

वैसे मीडिया के सवाल को सुनने और सोचे वैसे यह सवाल किससे पूछना चाहिए उनको

#ManipurViolence #NoConfidenceMotion",37,08-08-2023
2430,"अविश्वास प्रस्ताव पर मोदी के साथ बीजेडी, इंडिया टीवी से बातचीत के दौरान BJD सांसद सस्मित पात्रा ने कहा- 'सरकार के पक्ष में मतदान करेगी BJD..'

#NoConfidenceMotion #LokSabha #ManipurViolence #PMModi #ParliamentMonsoonSession #BJD",1102,08-08-2023
2431,"மணிப்பூர் மக்கள் பாஜக அரசின் மீது நம்பிக்கை இழந்துள்ளனர்- விசிக தலைவர் தொல்.திருமாவளவன் எம்.பி  #thirumavalavan | #Modi | #ManipurViolence | #VCK | #Parliament | #VelichamTV
@thirumaofficial
|
@narendramodi
|
@annamalai_k
|
@AmitShah",85,08-08-2023
2432,"”மணிப்பூர் முதல்வர் ராஜினாமா செய்ய வேண்டும்” -  தேசியவாத காங்கிரஸ் எம்.பி. சுப்ரியா சுலே

#SupriyaSule | #NoConfidenceMotion | #ManipurViolence | #BirenSingh",440,08-08-2023
2433,"Loksabhaમાં Congressનાં MP Gaurav Gogoiએ PM Modi પર કર્યા આકરા પ્રહાર 

#pmmodi #loksabha #gauravgogoi #congress #manipur #manipurviolence #jamawat #jamawatupdate",106,08-08-2023
2434,"The opposition is taking political benefits from the Manipur incident. Why did the I.N.D.I.A alliance not send a delegation to the state on 4 May? Naveent Rana asks scathing questions from the opposition in Lok Sabha.

#Opposition #INDIA #ManipurViolence #ManipurIncident",19,08-08-2023
2435,"#NoConfidenceMotion debate and #NewsClickScandal are the top focus on #ThisIsExclusive with @shawansen now #LIVE, on-air, & online. 

Tune in here- piped.video/FMFqKCpydB4 only to WATCH your favourite show

#LutyensCashForNewsScam #Congress #BJP #ManipurViolence #Manipur…",7,08-08-2023
2437,"लखनऊ विश्वविद्यालय के बाहर समाजवादी छात्र सभा ने फूंका पीएम मोदी का पुतला मणिपुर हिंसा को लेकर छात्रों ने फूंका पुतला मणिपुर के सीएम के इस्तीफे की छात्रों ने किया मांग भाजपा सरकार के खिलाफ छात्रों ने जमकर किया नारेबाजी || 

#MANIPUR 
#ManipurViolence",247,22-07-2023
2438,"manipur case, why modi was silent
#Manipur #ManipurViolence #ManipurBurning #viral #BJPFailsIndia #Modi",1,08-08-2023
2439,"One community seems desperate to drag Muslim community in #ManipurViolence
Police commandos forcibly occupied a masjid in Kwakta & used it as a base to draw fire so that later on they can tarnish & blame the KukiZo for any damage.

@ashoswai @dhruv_rathee",90,08-08-2023
2440,"Meiteis protested in front of the Manipur BJP State President's Residence, burning the BJP flag and effigies of @narendramodi as they did not take any action to stop the #ManipurViolence.

#ManipurBurning 
#Manipur_Violence",77,08-07-2023
2441,"|
Christopher's grandfather fought the British army alongside with Kuki-Zo people in the same Company to free India from Colonialism. 

Listen to his powerful message!
#ManipurViolence
#ManipurViralVideo
#Kuki_Zo_lives_matter
…",727,08-03-2023
2442,"Dear Daughter: Avoid calling Kuki as terr0rists. Be responsible.

More terr0rists have emerged from meit€is in last 3 months. Why 250 church€s are burnt ?!

I have supported Manipur for long.

#ManipurViolence #Kukis",438,08-05-2023
2443,"Republic is #LIVE from Vijay Chowk ahead of the mega trust vote faceoff in Parliament; ""Conflict in Manipur is not religious,"" says Senior Journalist while speaking to Republic on Manipur issue.   

#ManipurViolence #Manipur #ManipurIssue #NoConfidenceMotion #INDIA #Parliament…",19,08-08-2023
2444,"#TELANGANA Mein Koie Bulldozer Nahi Chalte, Na Ghar Jalte Hain..
@asadowaisi

#ManipurViolence #Haryanaviolence #NuhVoilence",400,08-08-2023
2445,"BJP is not ready to talk about #ManipurViolence even after bringing no-confidence motion, rather they are having more fun in shamelessly criticizing only the opposition. Disgusting and unfortunate 

#NoConfidenceMotion",111,08-08-2023
2446,"मैं मणिपुर पर चर्चा के लिए तैयार हूं...हमारे पास छिपाने के लिए कुछ नहीं है. आप (विपक्ष) ही हैं जिनके पास छिपाने के लिए कुछ है कि आप चर्चा नहीं होने दे रहे हैं: केंद्रीय गृह मंत्री अमित शाह

#AmitShah #DelhiServiceBill #ManipurViolence",1262,08-07-2023
2447,"#ଅନାସ୍ଥା_ବିତର୍କ
ଧୀରେ ଧୀରେ ଆଗକୁ ବଢ଼ୁଛି ଅନାସ୍ଥା ତର୍କ ବିତର୍କ । 
#LokSabha #Manipurviolence #ParliamentMonsoonSession #NishikantDubey  #GauravGogoi #OTV",10,08-08-2023
2448,"@majoramitbansal reveal the truth on how #Meitei_Militants operate in Manipur. The Qs as to why #ManipurViolence continue for so long & what has gone wrong is  succinctly explained here.
No effort by the State Govt to retrieve those weapons & Ammo. In fact, more lootings allowed!",438,08-08-2023
2449,"#primetime  #ManipurViolence  #Manipur  #ManipurBurning  #ManipurIssue  #ParliamentMonsoonSession2023  #GauravGogoi  #himantabiswasarma 

fb.watch/mhYvO4eqMm/",0,08-08-2023
2450,"Retired Lt Gen Sukhdeep Sangwan, Former DG, AR on the propaganda that AR is siding with the SoO groups:

“You know what kind of weapons they have in the SoO camps? Bolt action rifles, rusted weapons, very few semi-automatics.""

Link: piped.video/YK05Pm89XvI
 
#ManipurViolence",336,08-08-2023
2451,"#NoConfidenceMotion விவாதத்தில் ஒரு சிறந்த உரையில், காங்கிரஸ் எம்பி கௌரவ் கோகோய் #ManipurViolence பற்றி மட்டும் பேசவில்லை, அவர் பிரச்சினைகளையும் முன்னிலைப்படுத்தினார்.
 மல்யுத்த வீரர்கள் போராட்டம்,
 டெல்லி கலவரம்,#Adani ஊழல், கோவிட் தவறான நிர்வாகம் பற்றி மிகவும் சிறப்பாக பேசினார்",165,08-08-2023
2452,"Thank you Punjab!!!
#farmers #ManipurViolence",134,08-06-2023
2453,"Presence of international media at CCPUR on 29th April??? 

#SaveMeitei #ManipurBurning #ManipurViolence",179,08-08-2023
2454,"मणिपुर आज इंसाफ मांग रहा है।
अगर मणिपुर जल रहा है, तो भारत जल रहा है।
:-  Gaurav Gogai 

#ManipurBurning 
#ManipurViolence",8,08-08-2023
2455,Manipur CM @NBirenSingh evaded a question on the demand for him to step down & run away from the camera when questioned on the ruckus in the parliament over a viral video showing two women being paraded in the nude. #Manipur #ManipurViolence #Kukijustice #SaveManipurTribals,100,24-07-2023
2456,"Manipur wants peace..
#ManipurViolence 
#Manipur",7,08-08-2023
2457,"ராணுவ வீரரின் மனைவிக்கு கூட பாதுகாப்பு இல்லை என்பது மிகப்பெரிய தலைகுனிவு - விசிக தலைவர் தொல்.திருமாவளவன் எம்.பி  #thirumavalavan | #Modi | #ManipurViolence | #VCK | #Parliament | #VelichamTV
@thirumaofficial
|
@narendramodi
|
@annamalai_k
|
@AmitShah",150,08-08-2023
2458,"Kabui, Kom, Tangkhul, Meitei Pangal (Muslim) joined the chorus with Meiteis to show strength of the real Manipur

Rally on 29-July-2023.

#Manipur #ManipurViolence  #ManipurHorror",367,29-07-2023
2459,#SaveMeitei #nofakepropaganda #ManipurViolence,0,08-08-2023
2460,"Underaged kuki children r being dragged down at training ground to joint kuki Militants in hunting down Meiteis. They should be at school. Will peace be prevail at Manipur with such scenario?
Beti bachao Beti Badao by handling them guns?
#ManipurViolence
#ManipurHorror
@PMOIndia",1,08-08-2023
2461,"मोदी Vs राहुल...कब होगा असली फेस ऑफ शुरू? 

#NoConfidenceMotion #LokSabha #ManipurViolence 
@IMinakshiJoshi",51,08-08-2023
2462,"ராணுவ வீரரின் மனைவிக்கு கூட பாதுகாப்பு இல்லை என்பது மிகப்பெரிய தலைகுனிவு - விசிக தலைவர் தொல்.திருமாவளவன் எம்.பி  #thirumavalavan | #Modi | #ManipurViolence | #VCK | #Parliament | #VelichamTV
@thirumaofficial
|
@narendramodi
|
@annamalai_k
|
@AmitShah",151,08-08-2023
2463,"மக்களவையில் மோடி அரசின் எதிரான நம்பிக்கையில்லா தீர்மானத்தின் மீது விசிக தலைவர் தொல்.திருமாவளவன் எம்.பி பேச்சு #thirumavalavan | #Modi | #ManipurViolence | #VCK | #Parliament | #VelichamTV
@thirumaofficial
|
@narendramodi
|
@annamalai_k
|
@AmitShah",19,08-08-2023
2464,"#ManipurViolence at different levels
The new corrupted war strategy from the #Meitei is being exposed by Maktoob Media

The Manipur Police Commandos were seen misusing the Mosque in Kwakta as a bunker in the midst of cross-firing. The locals are not happy and say it’s…",226,08-08-2023
2465,"SP MP Dimple Yadav says Manipur Violence was a state sponsored ethnic violence. 
#NoConfidenceMotion
#ManipurViolence #LokSabha",1,08-08-2023
2466,"Retired Lt Gen Sukhdeep Sangwan, Former DG, AR on the propaganda that AR is siding with the SoO groups:

“You know what kind of weapons they have in the SoO camps? Bolt action rifles, rusted weapons, very few semi-automatics.""

Link: piped.video/YK05Pm89XvI
 
#ManipurViolence",337,08-08-2023
2467,"Mass Rally Held In MIZORAM For The Support Of ZO People
#ManipurViolence
#SeparationOnlySolution

@BBCBreaking @rashtrapatibhvn
 @PMOIndia @HMOIndia @AmitShah @RahulGandhi @priyankagandhi @TribalAffairsIn @narendramodi @UN",1003,25-07-2023
2468,#ManipurViolence #HaryanaBurning #BoycottGodiMedia,53,08-03-2023
2469,"There are 42,616 people living in 207 relief camps #Manipur #ManipurViolence  theweek.in/news/india/2023/0…",0,08-08-2023
2470,"Those who talk of one India have made two Manipurs 
: @GauravGogoiAsm Congress MP
in Parliament, which is a direct attack to Modi - Shah.

#NoConfidenceMotion #ManipurViolence",306,08-08-2023
2471,"આવો, હું મણિપુર પર ચર્ચા કરવા તૈયાર છું…. સાંભળી નહીં શકો… બોલ્યા અમિત શાહ 

#AmitShah #ManipurViolence #Manipur #ManipurIssue 

bombaysamachar.com/i-am-read…",0,08-08-2023
2472,"Loksabhaમાં Manipur મુદ્દે Congressનાં MP Gaurav Gogoiએ PM Modiને ઘેર્યા

#pmmodi #loksabha #gauravgogoi #congress #manipur #manipurviolence #jamawat #jamawatupdate",177,08-08-2023
2473,"We have 3 questions for PM Modi:

1. Why has PM Modi not visited Manipur till date?

2. Why did PM Modi take almost 80 days to speak on Manipur?

3. Why hasn't PM Modi sacked the CM of Manipur till date?

: @GauravGogoiAsm
Congress MP
#ManipurViolence
#NoConfidenceMotion",311,08-08-2023
2474,"The Meiteis are accusing the #Kuki_Zo tribals as separatist and anti-nationals.

Separatist Meiteis burning our Indian flag.
If this isn't anti-nationals, then what is it?

#Manipur #ManipurHorror #ManipurViolence #SaveKuki_ZoTribals #India 
#ManipurGENOCIDE

@NarundarM @BDUTT…",328,08-07-2023
2475,"Those who talk of one India have made two Manipurs 
: @GauravGogoiAsm Congress MP
in Parliament, which is a direct attack to Modi - Shah.

#NoConfidenceMotion #ManipurViolence",307,08-08-2023
